province,region,date,temperature_2m_mean,temperature_2m_max,temperature_2m_min,apparent_temperature_mean,apparent_temperature_max,apparent_temperature_min,precipitation_sum,rain_sum,showers_sum,precipitation_hours,relative_humidity_2m_mean,wind_speed_10m_max,wind_gusts_10m_max,shortwave_radiation_sum,pressure_msl_mean,cloud_cover_mean,dew_point_2m_mean,snowfall_sum,et0_fao_evapotranspiration,latitude,longitude,sunshine_hours,daylight_hours,month,week,weather_code,wind_direction_10m_dominant,sunrise,sunset,season
Cao Bằng,Trung du miền núi Bắc Bộ,2025-12-29,14.922222222222224,18.38888888888889,11.977777777777778,14.777777777777779,18.27777777777778,11.31111111111111,0.3888888888888889,0.3888888888888889,0.0,3.3333333333333335,81.0,7.7444444444444445,19.966666666666665,6.39,1016.5222222222224,87.66666666666667,11.566666666666666,0.0,1.2133333333333334,22.6657,106.2522,1.8677777777777775,10.758888888888889,12,1,51,45,1970-01-21 10:49:50.033333333,1970-01-21 10:50:28.753333333,Đông
Cao Bằng,Trung du miền núi Bắc Bộ,2025-12-30,15.322222222222223,17.91111111111111,13.955555555555556,15.866666666666667,18.288888888888888,14.455555555555556,2.566666666666667,2.566666666666667,0.0,11.88888888888889,92.44444444444444,11.255555555555555,25.466666666666665,4.943333333333333,1015.5444444444444,95.77777777777777,14.044444444444444,0.0,0.8855555555555555,22.6657,106.2522,1.4455555555555555,10.761111111111111,12,1,53,166,1970-01-21 10:51:16.453333333,1970-01-21 10:51:55.193333333,Đông
Cao Bằng,Trung du miền núi Bắc Bộ,2025-12-31,17.12222222222222,21.044444444444444,14.97777777777778,17.12222222222222,20.044444444444444,15.11111111111111,2.5444444444444443,2.5444444444444443,0.0,12.777777777777779,87.0,16.366666666666664,38.21111111111111,9.955555555555556,1012.3000000000001,81.77777777777777,14.755555555555556,0.0,1.832222222222222,22.6657,106.2522,8.148888888888889,10.768888888888888,12,1,51,157,1970-01-21 10:52:42.880000000,1970-01-21 10:53:21.640000000,Đông
Cao Bằng,Trung du miền núi Bắc Bộ,2026-01-01,14.799999999999999,16.77777777777778,12.255555555555555,14.311111111111112,17.01111111111111,10.911111111111111,7.822222222222223,7.822222222222223,0.0,12.444444444444445,86.55555555555556,15.288888888888888,34.78888888888889,5.4911111111111115,1018.2555555555555,97.88888888888889,12.422222222222222,0.0,1.1422222222222222,22.6657,106.2522,0.7622222222222221,10.77111111111111,1,1,63,46,1970-01-21 10:54:09.286666666,1970-01-21 10:54:48.066666666,Đông
Cao Bằng,Trung du miền núi Bắc Bộ,2026-01-02,10.555555555555555,12.288888888888888,8.955555555555556,8.844444444444443,11.055555555555555,7.066666666666666,4.077777777777778,4.077777777777778,0.0,10.88888888888889,84.44444444444444,11.633333333333333,26.366666666666667,3.785555555555556,1024.7777777777778,100.0,7.922222222222222,0.0,0.7844444444444445,22.6657,106.2522,0.03333333333333333,10.778888888888888,1,1,53,62,1970-01-21 10:55:35.713333333,1970-01-21 10:56:14.506666666,Đông
Cao Bằng,Trung du miền núi Bắc Bộ,2026-01-03,10.2,13.055555555555555,8.2,8.666666666666666,11.3,6.733333333333333,1.2333333333333334,1.2333333333333334,0.0,8.777777777777779,83.66666666666667,9.411111111111111,21.677777777777777,5.033333333333333,1023.9333333333333,100.0,7.466666666666667,0.0,0.9444444444444444,22.6657,106.2522,0.1922222222222222,10.78111111111111,1,1,51,105,1970-01-21 10:57:02.120000000,1970-01-21 10:57:40.940000000,Đông
Cao Bằng,Trung du miền núi Bắc Bộ,2026-01-04,12.344444444444443,14.544444444444444,10.344444444444443,11.844444444444443,14.144444444444444,9.266666666666667,1.7000000000000002,1.7000000000000002,0.0,9.777777777777779,89.33333333333333,8.288888888888888,18.033333333333335,3.714444444444444,1021.3333333333334,100.0,10.577777777777778,0.0,0.7466666666666666,22.6657,106.2522,0.0,10.79,1,1,51,81,1970-01-21 10:58:28.540000000,1970-01-21 10:59:07.373333333,Đông
Cao Bằng,Trung du miền núi Bắc Bộ,2026-01-05,11.044444444444444,13.3,9.11111111111111,9.177777777777777,12.011111111111113,7.077777777777778,3.211111111111111,3.211111111111111,0.0,11.0,80.44444444444444,13.044444444444444,28.87777777777778,5.115555555555556,1024.3666666666666,99.22222222222223,7.544444444444445,0.0,1.0744444444444445,22.6657,106.2522,0.4633333333333333,10.79888888888889,1,2,51,54,1970-01-21 10:59:54.946666666,1970-01-21 11:00:33.826666666,Đông
Cao Bằng,Trung du miền núi Bắc Bộ,2026-01-06,10.022222222222222,13.0,7.166666666666667,7.2555555555555555,9.422222222222222,4.477777777777778,2.2333333333333334,2.2333333333333334,0.0,5.888888888888889,71.22222222222223,16.91111111111111,39.96666666666667,6.595555555555555,1027.8333333333333,82.88888888888889,4.677777777777778,0.0,1.411111111111111,22.6657,106.2522,2.201111111111111,10.801111111111112,1,2,53,22,1970-01-21 11:01:21.366666666,1970-01-21 11:02:00.253333333,Đông
Cao Bằng,Trung du miền núi Bắc Bộ,2026-01-07,10.722222222222221,16.866666666666667,5.977777777777778,8.355555555555556,15.144444444444446,3.466666666666667,0.0,0.0,0.0,0.0,62.22222222222222,12.2,30.033333333333335,16.015555555555558,1027.0111111111112,14.777777777777779,3.211111111111111,0.0,2.601111111111111,22.6657,106.2522,10.0,10.811111111111112,1,2,2,15,1970-01-21 11:02:47.773333333,1970-01-21 11:03:26.693333333,Đông
